,wk_ending,itemdesc,totunits,wavg_price,agc_atpd,total_week_units,item_proportion,rev,adus
382,2013-09-07,McDouble,118780.0,1.0,1413.1126984126986,1626804.0,0.07301432747890957,118780.0,16968.571428571428
383,2013-09-07,Total All Day Breakfast Items,337751.0,1.44,1413.1126984126986,1626804.0,0.20761628321543346,486361.44,48250.142857142855
384,2013-09-07,Total Fries,296006.0,1.38,1413.1126984126986,1626804.0,0.1819555398191792,408488.27999999997,42286.57142857143
385,2013-09-14,Beef Category,339352.0,1.65,1478.009523809524,1625568.0,0.20875903068958052,559930.7999999999,48478.857142857145
386,2013-09-14,Big Mac,28202.0,3.89,1478.009523809524,1625568.0,0.017349012775842044,109705.78,4028.8571428571427
387,2013-09-14,Cheeseburger,62830.0,0.99,1478.009523809524,1625568.0,0.03865110533671923,62201.7,8975.714285714286
388,2013-09-14,Chicken Category,234824.0,2.16,1478.009523809524,1625568.0,0.1444565837910195,507219.84,33546.28571428572
389,2013-09-14,Core QP and QPC,29797.0,3.97,1478.009523809524,1625568.0,0.018330208271816376,118294.09000000001,4256.714285714285
390,2013-09-14,Hamburger,19374.0,0.89,1478.009523809524,1625568.0,0.011918295635740862,17242.86,2767.714285714286
391,2013-09-14,Large Burgers,72277.0,4.03,1478.009523809524,1625568.0,0.044462612453001045,291276.31,10325.285714285714
392,2013-09-14,McChicken,82280.0,1.0,1478.009523809524,1625568.0,0.05061615386129648,82280.0,11754.285714285714
393,2013-09-14,McDouble,116189.0,1.0,1478.009523809524,1625568.0,0.07147593948699778,116189.0,16598.428571428572
394,2013-09-14,Total All Day Breakfast Items,347718.0,1.45,1478.009523809524,1625568.0,0.2139055394791236,504191.1,49674.0
395,2013-09-14,Total Fries,292725.0,1.47,1478.009523809524,1625568.0,0.18007551821886258,430305.75,41817.857142857145
396,2013-09-21,Beef Category,338997.0,1.69,1473.0285714285715,1631380.0,0.20779769275092252,572904.9299999999,48428.142857142855
397,2013-09-21,Big Mac,28189.0,3.89,1473.0285714285715,1631380.0,0.017279235984258727,109655.21,4027.0
398,2013-09-21,Cheeseburger,63900.0,0.99,1473.0285714285715,1631380.0,0.03916929225563633,63261.0,9128.57142857143
399,2013-09-21,Chicken Category,239029.0,2.18,1473.0285714285715,1631380.0,0.14651951108877148,521083.22000000003,34147.0
400,2013-09-21,Core QP and QPC,30625.0,3.93,1473.0285714285715,1631380.0,0.018772450318135566,120356.25,4375.0
401,2013-09-21,Hamburger,19859.0,0.89,1473.0285714285715,1631380.0,0.012173129497725851,17674.510000000002,2837.0
402,2013-09-21,Large Burgers,73015.0,4.03,1473.0285714285715,1631380.0,0.04475658644828305,294250.45,10430.714285714286
403,2013-09-21,McChicken,81958.0,1.0,1473.0285714285715,1631380.0,0.05023844843016342,81958.0,11708.285714285714
404,2013-09-21,McDouble,114768.0,1.0,1473.0285714285715,1631380.0,0.07035025561181331,114768.0,16395.428571428572
405,2013-09-21,Total All Day Breakfast Items,344398.0,1.43,1473.0285714285715,1631380.0,0.2111083867645797,492489.13999999996,49199.71428571428
406,2013-09-21,Total Fries,296642.0,1.47,1473.0285714285715,1631380.0,0.18183501084971007,436063.74,42377.42857142857
407,2013-09-28,Beef Category,350504.0,1.69,1492.9920634920634,1685655.0,0.20793341460737813,592351.76,50072.0
408,2013-09-28,Big Mac,29166.0,3.89,1492.9920634920634,1685655.0,0.0173024729259546,113455.74,4166.571428571428
409,2013-09-28,Cheeseburger,66255.0,0.99,1492.9920634920634,1685655.0,0.039305195903076254,65592.45,9465.0
410,2013-09-28,Chicken Category,249044.0,2.43,1492.9920634920634,1685655.0,0.1477431621535842,605176.92,35577.71428571428
411,2013-09-28,Core QP and QPC,31714.0,4.11,1492.9920634920634,1685655.0,0.018814051511133655,130344.54000000001,4530.571428571428
412,2013-09-28,Hamburger,20880.0,0.89,1492.9920634920634,1685655.0,0.012386876318107799,18583.2,2982.8571428571427
413,2013-09-28,Large Burgers,75150.0,4.05,1492.9920634920634,1685655.0,0.04458207640353453,304357.5,10735.714285714286
414,2013-09-28,McChicken,84894.0,1.0,1492.9920634920634,1685655.0,0.05036261868531817,84894.0,12127.714285714286
415,2013-09-28,McDouble,119637.0,1.0,1492.9920634920634,1685655.0,0.07097359780026162,119637.0,17091.0
416,2013-09-28,Total All Day Breakfast Items,350608.0,1.43,1492.9920634920634,1685655.0,0.2079951116924875,501369.44,50086.857142857145
417,2013-09-28,Total Fries,307803.0,1.45,1492.9920634920634,1685655.0,0.18260142199916354,446314.35,43971.857142857145
418,2013-10-05,Beef Category,360611.0,1.71,1506.4555555555555,1725370.0,0.2090050250091285,616644.8099999999,51515.857142857145
419,2013-10-05,Big Mac,30637.0,3.89,1506.4555555555555,1725370.0,0.01775677101143523,119177.93000000001,4376.714285714285
420,2013-10-05,Cheeseburger,67968.0,0.99,1506.4555555555555,1725370.0,0.039393289555283796,67288.31999999999,9709.714285714286
421,2013-10-05,Chicken Category,255302.0,2.46,1506.4555555555555,1725370.0,0.14796942105171645,628042.92,36471.71428571428
422,2013-10-05,Core QP and QPC,32152.0,4.1,1506.4555555555555,1725370.0,0.01863484354080574,131823.19999999998,4593.142857142857
423,2013-10-05,Hamburger,20478.0,0.89,1506.4555555555555,1725370.0,0.011868758585115076,18225.420000000002,2925.4285714285716
424,2013-10-05,Large Burgers,77386.0,4.04,1506.4555555555555,1725370.0,0.044851828883080154,312639.44,11055.142857142857
425,2013-10-05,McChicken,88088.0,1.0,1506.4555555555555,1725370.0,0.05105455641398657,88088.0,12584.0
426,2013-10-05,McDouble,123976.0,1.0,1506.4555555555555,1725370.0,0.07185473260807827,123976.0,17710.85714285714
427,2013-10-05,Total All Day Breakfast Items,353043.0,1.46,1506.4555555555555,1725370.0,0.2046187194630717,515442.77999999997,50434.71428571428
428,2013-10-05,Total Fries,315729.0,1.43,1506.4555555555555,1725370.0,0.18299205387829856,451492.47,45104.142857142855
429,2013-10-12,Beef Category,365272.0,1.84,1490.3142857142857,1730797.0,0.21104265838223663,672100.48,52181.71428571428
430,2013-10-12,Big Mac,35356.0,3.89,1490.3142857142857,1730797.0,0.020427583361884726,137534.84,5050.857142857143
431,2013-10-12,Cheeseburger,66582.0,0.99,1490.3142857142857,1730797.0,0.03846898278654285,65916.18,9511.714285714286
432,2013-10-12,Chicken Category,245545.0,2.32,1490.3142857142857,1730797.0,0.14186816824850054,569664.3999999999,35077.857142857145
433,2013-10-12,Core QP and QPC,36537.0,3.95,1490.3142857142857,1730797.0,0.021109927969600133,144321.15,5219.571428571428
434,2013-10-12,Hamburger,20694.0,0.89,1490.3142857142857,1730797.0,0.011956341500476371,18417.66,2956.285714285714
435,2013-10-12,Large Burgers,90777.0,4.02,1490.3142857142857,1730797.0,0.052448091832837704,364923.54,12968.142857142857
436,2013-10-12,McChicken,85646.0,1.0,1490.3142857142857,1730797.0,0.04948356161930024,85646.0,12235.142857142857
437,2013-10-12,McDouble,118958.0,1.0,1490.3142857142857,1730797.0,0.06873018615123552,118958.0,16994.0
438,2013-10-12,Total All Day Breakfast Items,351969.0,1.47,1490.3142857142857,1730797.0,0.20335660392293262,517394.43,50281.28571428572
439,2013-10-12,Total Fries,313461.0,1.39,1490.3142857142857,1730797.0,0.18110789422445267,435710.79,44780.142857142855
440,2013-10-19,Beef Category,352891.0,1.88,1440.3857142857144,1681618.0,0.20985205914779695,663435.08,50413.0
441,2013-10-19,Big Mac,35448.0,3.89,1440.3857142857144,1681618.0,0.021079698243001682,137892.72,5064.0
442,2013-10-19,Cheeseburger,64900.0,0.99,1440.3857142857144,1681618.0,0.0385937828924286,64251.0,9271.42857142857
443,2013-10-19,Chicken Category,237150.0,2.16,1440.3857142857144,1681618.0,0.14102489388196368,512244.00000000006,33878.57142857143
444,2013-10-19,Core QP and QPC,36315.0,3.9,1440.3857142857144,1681618.0,0.021595273123860472,141628.5,5187.857142857143
445,2013-10-19,Hamburger,19652.0,0.89,1440.3857142857144,1681618.0,0.011686363966132618,17490.28,2807.4285714285716
446,2013-10-19,Large Burgers,91094.0,4.02,1440.3857142857144,1681618.0,0.05417044774734809,366197.87999999995,13013.42857142857
447,2013-10-19,McChicken,82113.0,1.0,1440.3857142857144,1681618.0,0.048829758006871955,82113.0,11730.42857142857
448,2013-10-19,McDouble,112927.0,1.0,1440.3857142857144,1681618.0,0.06715377689820161,112927.0,16132.42857142857
449,2013-10-19,Total All Day Breakfast Items,343804.0,1.46,1440.3857142857144,1681618.0,0.2044483348774811,501953.83999999997,49114.857142857145
450,2013-10-19,Total Fries,305324.0,1.46,1440.3857142857144,1681618.0,0.18156561121491327,445773.04,43617.71428571428
451,2013-10-26,Beef Category,352798.0,1.82,1410.8650793650793,1670447.0,0.21119975671182623,642092.36,50399.71428571428
452,2013-10-26,Big Mac,34265.0,3.89,1410.8650793650793,1670447.0,0.020512473607363777,133290.85,4895.0
453,2013-10-26,Cheeseburger,66165.0,0.99,1410.8650793650793,1670447.0,0.03960915850667516,65503.35,9452.142857142857
454,2013-10-26,Chicken Category,236259.0,2.4,1410.8650793650793,1670447.0,0.14143459804471498,567021.6,33751.28571428572
455,2013-10-26,Core QP and QPC,36057.0,3.9,1410.8650793650793,1670447.0,0.021585240357820393,140622.3,5151.0
456,2013-10-26,Hamburger,19931.0,0.89,1410.8650793650793,1670447.0,0.011931536888030569,17738.59,2847.285714285714
457,2013-10-26,Large Burgers,88805.0,3.99,1410.8650793650793,1670447.0,0.053162417005747566,354331.95,12686.42857142857
458,2013-10-26,McChicken,82141.0,1.0,1410.8650793650793,1670447.0,0.04917306565248703,82141.0,11734.42857142857
459,2013-10-26,McDouble,113307.0,1.0,1410.8650793650793,1670447.0,0.06783034720646629,113307.0,16186.714285714286
460,2013-10-26,Total All Day Breakfast Items,335861.0,1.46,1409.0507936507936,1670447.0,0.2010605544503956,490357.06,47980.142857142855
461,2013-10-26,Total Fries,304858.0,1.39,1410.8650793650793,1670447.0,0.1825008515684724,423752.62,43551.142857142855
462,2013-11-02,Beef Category,363137.0,1.75,1413.1873015873016,1715916.0,0.21162865781308643,635489.75,51876.71428571428
463,2013-11-02,Big Mac,34504.0,3.89,1413.1873015873016,1715916.0,0.02010821042521895,134220.56,4929.142857142857
464,2013-11-02,Cheeseburger,66595.0,0.99,1413.1873015873016,1715916.0,0.038810174857044286,65929.05,9513.57142857143
465,2013-11-02,Chicken Category,244171.0,2.11,1413.1873015873016,1715916.0,0.14229775816531812,515200.81,34881.57142857143
466,2013-11-02,Core QP and QPC,35745.0,3.9,1413.1873015873016,1715916.0,0.020831439301224535,139405.5,5106.428571428572
467,2013-11-02,Hamburger,20823.0,0.89,1413.1873015873016,1715916.0,0.01213520941584553,18532.47,2974.714285714286
468,2013-11-02,Large Burgers,88203.0,4.04,1413.1873015873016,1715916.0,0.0514028658745533,356340.12,12600.42857142857
469,2013-11-02,McChicken,86116.0,1.0,1413.1873015873016,1715916.0,0.05018660587114987,86116.0,12302.285714285714
470,2013-11-02,McDouble,120626.0,1.0,1413.1873015873016,1715916.0,0.07029831297103122,120626.0,17232.285714285714
471,2013-11-02,Total All Day Breakfast Items,344021.0,1.45,1413.1873015873016,1715916.0,0.20048825233869258,498830.45,49145.857142857145
472,2013-11-02,Total Fries,311975.0,1.43,1413.1873015873016,1715916.0,0.1818125129668352,446124.25,44567.857142857145
473,2013-11-09,Beef Category,354158.0,1.74,1424.2253968253967,1680993.0,0.21068380415623383,616234.92,50594.0
474,2013-11-09,Big Mac,31131.0,3.89,1424.2253968253967,1680993.0,0.018519410848230777,121099.59000000001,4447.285714285715
475,2013-11-09,Cheeseburger,62193.0,1.0,1424.2253968253967,1680993.0,0.03699777452969762,62193.0,8884.714285714286
476,2013-11-09,Chicken Category,248637.0,2.27,1424.2253968253967,1680993.0,0.14791078844468716,564405.99,35519.57142857143
477,2013-11-09,Core QP and QPC,32862.0,3.91,1424.2253968253967,1680993.0,0.019549159336178082,128490.42,4694.571428571428
478,2013-11-09,Hamburger,20453.0,0.89,1424.2253968253967,1680993.0,0.012167213069893807,18203.170000000002,2921.8571428571427
479,2013-11-09,Large Burgers,79046.0,4.02,1424.2253968253967,1680993.0,0.04702339629016897,317764.92,11292.285714285714
480,2013-11-09,McChicken,81470.0,1.0,1424.2253968253967,1680993.0,0.04846540110518009,81470.0,11638.57142857143
481,2013-11-09,McDouble,107662.0,1.1,1424.2253968253967,1680993.0,0.06404666765417821,118428.20000000001,15380.285714285714
482,2013-11-09,Total All Day Breakfast Items,362660.0,1.43,1424.2253968253967,1680993.0,0.2157415289653199,518603.8,51808.57142857143
483,2013-11-09,Total Fries,300721.0,1.47,1424.2253968253967,1680993.0,0.17889485560023152,442059.87,42960.142857142855
484,2013-11-16,Beef Category,342805.0,1.8,1374.952380952381,1612625.0,0.21257576932020775,617049.0,48972.142857142855
485,2013-11-16,Big Mac,28454.0,3.89,1374.952380952381,1612625.0,0.017644523680334857,110686.06,4064.8571428571427
486,2013-11-16,Cheeseburger,61485.0,1.0,1374.952380952381,1612625.0,0.038127276955274784,61485.0,8783.57142857143
487,2013-11-16,Chicken Category,241091.0,2.01,1374.952380952381,1612625.0,0.14950220913107512,484592.91,34441.57142857143
488,2013-11-16,Core QP and QPC,31357.0,3.95,1374.952380952381,1612625.0,0.019444694209751184,123860.15000000001,4479.571428571428
489,2013-11-16,Hamburger,19976.0,0.89,1374.952380952381,1612625.0,0.012387256801798311,17778.64,2853.714285714286
490,2013-11-16,Large Burgers,73198.0,3.98,1374.952380952381,1612625.0,0.04539058987675374,291328.04,10456.857142857143
491,2013-11-16,McChicken,77063.0,1.0,1374.952380952381,1612625.0,0.04778730330982094,77063.0,11009.0
492,2013-11-16,McDouble,99722.0,1.19,1374.952380952381,1612625.0,0.06183830710797612,118669.18,14246.0
493,2013-11-16,Total All Day Breakfast Items,344364.0,1.47,1374.952380952381,1612625.0,0.2135425160840245,506215.08,49194.857142857145
494,2013-11-16,Total Fries,293110.0,1.46,1374.952380952381,1612625.0,0.1817595535229827,427940.6,41872.857142857145
495,2013-11-23,Beef Category,349891.0,1.86,1390.120634920635,1639226.0,0.21344890820423784,650797.26,49984.42857142857
496,2013-11-23,Big Mac,28995.0,3.89,1390.120634920635,1639226.0,0.017688226028625704,112790.55,4142.142857142857
497,2013-11-23,Cheeseburger,62892.0,1.0,1390.120634920635,1639226.0,0.038366887787284976,62892.0,8984.57142857143
498,2013-11-23,Chicken Category,242397.0,2.01,1390.120634920635,1639226.0,0.1478728375465006,487217.97,34628.142857142855
499,2013-11-23,Core QP and QPC,31998.0,3.93,1390.120634920635,1639226.0,0.019520188186375766,125752.14,4571.142857142857
500,2013-11-23,Hamburger,19826.0,0.89,1390.120634920635,1639226.0,0.01209473251400356,17645.14,2832.285714285714
501,2013-11-23,Large Burgers,74208.0,4.04,1390.120634920635,1639226.0,0.045270145788317166,299800.32,10601.142857142857
502,2013-11-23,McChicken,78315.0,1.0,1390.120634920635,1639226.0,0.047775596531533786,78315.0,11187.857142857143
503,2013-11-23,McDouble,99738.0,1.19,1390.120634920635,1639226.0,0.060844569327231264,118688.22,14248.285714285714
504,2013-11-23,Total All Day Breakfast Items,353457.0,1.45,1390.120634920635,1639226.0,0.21562432513881552,512512.64999999997,50493.857142857145
505,2013-11-23,Total Fries,297509.0,1.44,1390.120634920635,1639226.0,0.1814935829470738,428412.95999999996,42501.28571428572
506,2013-11-30,Beef Category,316593.0,1.83,1185.2619047619048,1477878.0,0.2142213362672697,579365.1900000001,45227.57142857143
507,2013-11-30,Big Mac,25869.0,3.89,1188.7825396825397,1477878.0,0.01750415122222538,100630.41,3695.5714285714284
508,2013-11-30,Cheeseburger,58482.0,1.0,1189.2190476190476,1477878.0,0.03957160198609087,58482.0,8354.57142857143
509,2013-11-30,Chicken Category,220619.0,2.04,1186.9666666666665,1477878.0,0.14928092846635513,450062.76,31517.0
510,2013-11-30,Core QP and QPC,27660.0,3.93,1189.2190476190476,1477878.0,0.01871602392078372,108703.8,3951.4285714285716
511,2013-11-30,Hamburger,17836.0,0.89,1192.1984126984128,1477878.0,0.012068655193459812,15874.04,2548.0
512,2013-11-30,Large Burgers,65356.0,4.02,1186.9666666666665,1477878.0,0.044222865486866984,262731.12,9336.57142857143
513,2013-11-30,McChicken,72430.0,1.0,1186.9666666666665,1477878.0,0.04900945815554464,72430.0,10347.142857142857
514,2013-11-30,McDouble,89638.0,1.19,1185.2619047619048,1477878.0,0.0606531797617936,106669.22,12805.42857142857
515,2013-11-30,Total All Day Breakfast Items,311083.0,1.45,1175.2825396825397,1477878.0,0.21049301769158213,451070.35,44440.42857142857
516,2013-11-30,Total Fries,272312.0,1.45,1186.9666666666665,1477878.0,0.18425878184802805,394852.39999999997,38901.71428571428
517,2013-12-07,Beef Category,363489.0,1.76,1390.4539682539682,1664960.0,0.21831695656352104,639740.64,51927.0
518,2013-12-07,Big Mac,29198.0,3.89,1390.4539682539682,1664960.0,0.01753675763982318,113580.22,4171.142857142857
519,2013-12-07,Cheeseburger,66189.0,1.0,1390.4539682539682,1664960.0,0.039754108206803765,66189.0,9455.57142857143
520,2013-12-07,Chicken Category,248215.0,2.13,1390.4539682539682,1664960.0,0.14908165961945033,528697.95,35459.28571428572
521,2013-12-07,Core QP and QPC,33232.0,3.99,1390.4539682539682,1664960.0,0.01995963866999808,132595.68,4747.428571428572
522,2013-12-07,Hamburger,20742.0,0.89,1390.4539682539682,1664960.0,0.012457956947914664,18460.38,2963.1428571428573
523,2013-12-07,Large Burgers,75618.0,4.0,1390.4539682539682,1664960.0,0.04541730732269844,302472.0,10802.57142857143
524,2013-12-07,McChicken,82369.0,1.0,1390.4539682539682,1664960.0,0.049472059388814146,82369.0,11767.0
525,2013-12-07,McDouble,104952.0,1.19,1390.4539682539682,1664960.0,0.06303574860657313,124892.87999999999,14993.142857142857
526,2013-12-07,Total All Day Breakfast Items,328875.0,1.44,1390.4539682539682,1664960.0,0.19752726792235248,473580.0,46982.142857142855
527,2013-12-07,Total Fries,312081.0,1.47,1390.4539682539682,1664960.0,0.18744053911205075,458759.07,44583.0
528,2013-12-14,Beef Category,328958.0,1.74,1223.920634920635,1531777.0,0.21475580322723217,572386.92,46994.0
529,2013-12-14,Big Mac,28579.0,3.89,1223.920634920635,1531777.0,0.01865741553764027,111172.31,4082.714285714286
530,2013-12-14,Cheeseburger,61119.0,1.0,1223.920634920635,1531777.0,0.039900716618672304,61119.0,8731.285714285714
531,2013-12-14,Chicken Category,225532.0,1.88,1223.920634920635,1531777.0,0.14723553102050754,424000.16,32218.85714285714
532,2013-12-14,Core QP and QPC,32779.0,2.26,1223.920634920635,1531777.0,0.021399329014601995,74080.54,4682.714285714285
533,2013-12-14,Hamburger,18387.0,0.89,1223.920634920635,1531777.0,0.01200370550021315,16364.43,2626.714285714286
534,2013-12-14,Large Burgers,74129.0,4.04,1223.920634920635,1531777.0,0.048394120031832306,299481.16,10589.857142857143
535,2013-12-14,McChicken,72401.0,1.0,1223.920634920635,1531777.0,0.0472660184870252,72401.0,10343.0
536,2013-12-14,McDouble,92981.0,1.19,1223.920634920635,1531777.0,0.06070139452413765,110647.39,13283.0
537,2013-12-14,Total All Day Breakfast Items,312255.0,1.38,1223.920634920635,1531777.0,0.20385147446397223,430911.89999999997,44607.857142857145
538,2013-12-14,Total Fries,284657.0,1.47,1223.920634920635,1531777.0,0.18583449157416518,418445.79,40665.28571428572
539,2013-12-21,Beef Category,337520.0,1.83,1254.4777777777779,1560715.0,0.21625985525864747,617661.6,48217.142857142855
540,2013-12-21,Big Mac,28177.0,3.89,1254.4777777777779,1560715.0,0.01805390478082161,109608.53,4025.285714285714
541,2013-12-21,Cheeseburger,63930.0,1.0,1254.4777777777779,1560715.0,0.040961994983068656,63930.0,9132.857142857143
542,2013-12-21,Chicken Category,229337.0,1.88,1254.4777777777779,1560715.0,0.14694354830958886,431153.56,32762.428571428572
543,2013-12-21,Core QP and QPC,32766.0,3.9,1254.4777777777779,1560715.0,0.02099422380127057,127787.4,4680.857142857143
544,2013-12-21,Hamburger,19523.0,0.89,1254.4777777777779,1560715.0,0.012509010293359133,17375.47,2789.0
545,2013-12-21,Large Burgers,73959.0,4.02,1254.4777777777779,1560715.0,0.04738789593231307,297315.18,10565.57142857143
546,2013-12-21,McChicken,74590.0,1.0,1254.4777777777779,1560715.0,0.04779219780677446,74590.0,10655.714285714286
547,2013-12-21,McDouble,95470.0,1.19,1254.4777777777779,1560715.0,0.06117068138641584,113609.29999999999,13638.57142857143
548,2013-12-21,Total All Day Breakfast Items,309201.0,1.42,1254.4777777777779,1560715.0,0.19811496653777275,439065.42,44171.57142857143
549,2013-12-21,Total Fries,296242.0,1.45,1254.4777777777779,1560715.0,0.18981172090996754,429550.89999999997,42320.28571428572
550,2013-12-28,Beef Category,303698.0,1.82,1124.0555555555557,1395124.0,0.21768530969290184,552730.36,43385.42857142857
551,2013-12-28,Big Mac,25531.0,3.89,1124.0555555555557,1395124.0,0.01830016543332349,99315.59,3647.285714285714
552,2013-12-28,Cheeseburger,59722.0,1.0,1124.0555555555557,1395124.0,0.042807664408324994,59722.0,8531.714285714286
553,2013-12-28,Chicken Category,211142.0,1.93,1124.0555555555557,1395124.0,0.1513428197063487,407504.06,30163.14285714286
554,2013-12-28,Core QP and QPC,28680.0,3.9,1124.0555555555557,1395124.0,0.02055731246828239,111852.0,4097.142857142857
555,2013-12-28,Hamburger,17540.0,0.89,1124.0555555555557,1395124.0,0.012572359159472564,15610.6,2505.714285714286
556,2013-12-28,Large Burgers,65536.0,4.01,1124.0555555555557,1395124.0,0.046975035910786424,262799.36,9362.285714285714
557,2013-12-28,McChicken,68800.0,1.0,1124.0555555555557,1395124.0,0.049314612894624424,68800.0,9828.57142857143
558,2013-12-28,McDouble,86578.0,1.19,1124.0555555555557,1395124.0,0.0620575662091685,103027.81999999999,12368.285714285714
559,2013-12-28,Total All Day Breakfast Items,257592.0,1.46,1124.0555555555557,1395124.0,0.18463735123186184,376084.32,36798.857142857145
560,2013-12-28,Total Fries,270305.0,1.47,1124.0555555555557,1395124.0,0.19374980288490484,397348.35,38615.0
561,2014-01-04,Beef Category,316407.0,1.76,1074.6222222222223,1460560.0,0.21663403078271348,556876.32,45201.0
562,2014-01-04,Big Mac,26112.0,3.89,1074.6222222222223,1460560.0,0.01787807416333461,101575.68000000001,3730.285714285714
563,2014-01-04,Cheeseburger,61676.0,1.0,1074.6222222222223,1460560.0,0.04222763871391795,61676.0,8810.857142857143
564,2014-01-04,Chicken Category,227918.0,2.06,1074.6222222222223,1460560.0,0.15604836501068084,469511.08,32559.714285714286
565,2014-01-04,Core QP and QPC,28033.0,3.97,1074.6222222222223,1460560.0,0.019193323108944515,111291.01000000001,4004.714285714286
566,2014-01-04,Hamburger,17992.0,0.89,1074.6222222222223,1460560.0,0.012318562743057457,16012.880000000001,2570.285714285714
567,2014-01-04,Large Burgers,64789.0,3.94,1074.6222222222223,1460560.0,0.044359012981322235,255268.66,9255.57142857143
568,2014-01-04,McChicken,74525.0,1.0,1074.6222222222223,1460560.0,0.051024949334501836,74525.0,10646.42857142857
569,2014-01-04,McDouble,93569.0,1.19,1074.6222222222223,1460560.0,0.06406378375417648,111347.11,13367.0
570,2014-01-04,Total All Day Breakfast Items,269740.0,1.48,1074.6222222222223,1460560.0,0.18468258750068467,399215.2,38534.28571428572
571,2014-01-04,Total Fries,279799.0,1.46,1074.6222222222223,1460560.0,0.19156967190666593,408506.54,39971.28571428572
572,2014-01-11,Beef Category,276994.0,1.75,1009.1015873015873,1292943.0,0.21423527564633554,484739.5,39570.57142857143
573,2014-01-11,Big Mac,23431.0,3.89,1009.1015873015873,1292943.0,0.01812222193863148,91146.59,3347.285714285714
574,2014-01-11,Cheeseburger,50970.0,1.0,1009.1015873015873,1292943.0,0.03942169144347431,50970.0,7281.428571428572
575,2014-01-11,Chicken Category,196310.0,2.06,1009.1015873015873,1292943.0,0.15183190596955937,404398.60000000003,28044.285714285714
576,2014-01-11,Core QP and QPC,26167.0,3.97,1009.1015873015873,1292943.0,0.020238324504637868,103882.99,3738.1428571428573
577,2014-01-11,Hamburger,15144.0,0.89,1009.1015873015873,1292943.0,0.011712813325877475,13478.16,2163.4285714285716
578,2014-01-11,Large Burgers,59357.0,4.02,1009.1015873015873,1292943.0,0.045908442986272405,238615.13999999998,8479.57142857143
579,2014-01-11,McChicken,63986.0,1.0,1009.1015873015873,1292943.0,0.04948864721801348,63986.0,9140.857142857143
580,2014-01-11,McDouble,81046.0,1.19,1009.1015873015873,1292943.0,0.06268335108353577,96444.73999999999,11578.0
581,2014-01-11,Total All Day Breakfast Items,260283.0,1.43,1009.1015873015873,1292943.0,0.2013104986066671,372204.69,37183.28571428572
582,2014-01-11,Total Fries,239255.0,1.49,1009.1015873015873,1292943.0,0.1850468272769952,356489.95,34179.28571428572
583,2014-01-18,Beef Category,296857.0,1.78,1183.3999999999999,1409064.0,0.21067673292341582,528405.46,42408.142857142855
584,2014-01-18,Big Mac,23451.0,3.89,1183.3999999999999,1409064.0,0.01664296298819642,91224.39,3350.1428571428573
585,2014-01-18,Cheeseburger,57594.0,1.0,1183.3999999999999,1409064.0,0.04087394185076051,57594.0,8227.714285714286
586,2014-01-18,Chicken Category,219114.0,2.07,1183.3999999999999,1409064.0,0.1555032276745414,453565.98,31302.0
587,2014-01-18,Core QP and QPC,26118.0,3.91,1183.3999999999999,1409064.0,0.018535708810955356,102121.38,3731.1428571428573
588,2014-01-18,Hamburger,17336.0,0.89,1183.3999999999999,1409064.0,0.012303202693419177,15429.04,2476.5714285714284
589,2014-01-18,Large Burgers,59708.0,3.88,1183.3999999999999,1409064.0,0.04237422856591326,231667.04,8529.714285714286
590,2014-01-18,McChicken,70468.0,1.0,1183.3999999999999,1409064.0,0.05001050342638801,70468.0,10066.857142857143
591,2014-01-18,McDouble,85342.0,1.19,1183.3999999999999,1409064.0,0.06056644694634168,101556.98,12191.714285714286
592,2014-01-18,Total All Day Breakfast Items,291161.0,1.44,1183.3999999999999,1409064.0,0.20663433314597493,419271.83999999997,41594.42857142857
593,2014-01-18,Total Fries,261915.0,1.39,1183.3999999999999,1409064.0,0.18587871097409345,364061.85,37416.42857142857
594,2014-01-25,Beef Category,280896.0,1.84,1079.863492063492,1318259.0,0.21308104097904887,516848.64,40128.0
595,2014-01-25,Big Mac,26217.0,3.89,1079.863492063492,1318259.0,0.019887594167762177,101984.13,3745.285714285714
596,2014-01-25,Cheeseburger,51662.0,1.0,1079.863492063492,1318259.0,0.03918956745222297,51662.0,7380.285714285715
597,2014-01-25,Chicken Category,197610.0,2.06,1079.863492063492,1318259.0,0.14990225744713292,407076.60000000003,28230.0
598,2014-01-25,Core QP and QPC,29462.0,4.06,1079.863492063492,1318259.0,0.02234917417593963,119615.71999999999,4208.857142857143
599,2014-01-25,Hamburger,15523.0,0.89,1079.863492063492,1318259.0,0.011775379496745328,13815.47,2217.5714285714284
600,2014-01-25,Large Burgers,66090.0,4.02,1079.863492063492,1318259.0,0.05013430592925973,265681.8,9441.42857142857
601,2014-01-25,McChicken,62741.0,1.0,1079.863492063492,1318259.0,0.0475938339886168,62741.0,8963.0
602,2014-01-25,McDouble,76807.0,1.19,1079.863492063492,1318259.0,0.05826396785457182,91400.33,10972.42857142857
603,2014-01-25,Total All Day Breakfast Items,269026.0,1.47,1079.863492063492,1318259.0,0.20407674061015324,395468.22,38432.28571428572
604,2014-01-25,Total Fries,242225.0,1.41,1079.863492063492,1318259.0,0.1837461378985465,341537.25,34603.57142857143
605,2014-02-01,Beef Category,290336.0,1.92,1057.3809523809523,1363437.0,0.21294419910857634,557445.12,41476.57142857143
606,2014-02-01,Big Mac,29252.0,3.89,1057.3809523809523,1363437.0,0.021454603329673465,113790.28,4178.857142857143
