,wk_ending,itemdesc,totunits,wavg_price,agc_atpd,total_week_units,item_proportion,rev,adus,cost,cost_total,profit
421,2013-10-05,Chicken Category,255302.0,2.46,1506.4555555555555,1725370.0,0.1479694210517164,628042.92,36471.71428571428,1.256063492063492,320675.5216507937,307367.39834920637
422,2013-10-05,Core QP and QPC,32152.0,4.1,1506.4555555555555,1725370.0,0.0186348435408057,131823.19999999998,4593.142857142857,2.3965079365079363,77052.52317460316,54770.67682539682
423,2013-10-05,Hamburger,20478.0,0.89,1506.4555555555555,1725370.0,0.011868758585115,18225.42,2925.428571428572,0.534,10935.252,7290.167999999998
424,2013-10-05,Large Burgers,77386.0,4.04,1506.4555555555555,1725370.0,0.0448518288830801,312639.44,11055.142857142857,2.4187936507936505,187180.76546031743,125458.67453968257
425,2013-10-05,McChicken,88088.0,1.0,1506.4555555555555,1725370.0,0.0510545564139865,88088.0,12584.0,0.6295555555555555,55456.289777777776,32631.710222222224
426,2013-10-05,McDouble,123976.0,1.0,1506.4555555555555,1725370.0,0.0718547326080782,123976.0,17710.85714285714,0.723968253968254,89754.68825396826,34221.311746031744
427,2013-10-05,Total All Day Breakfast Items,353043.0,1.46,1506.4555555555555,1725370.0,0.2046187194630717,515442.78,50434.71428571428,1.0560370370370369,372826.4836666666,142616.29633333342
428,2013-10-05,Total Fries,315729.0,1.43,1506.4555555555555,1725370.0,0.1829920538782985,451492.47,45104.142857142855,0.8779365079365079,277190.0157142857,174302.45428571425
429,2013-10-12,Beef Category,365272.0,1.84,1490.3142857142857,1730797.0,0.2110426583822366,672100.48,52181.71428571428,1.1144761904761904,407086.94704761903,265013.53295238095
430,2013-10-12,Big Mac,35356.0,3.89,1490.3142857142857,1730797.0,0.0204275833618847,137534.84,5050.857142857143,2.343206349206349,82846.40368253968,54688.43631746032
431,2013-10-12,Cheeseburger,66582.0,0.99,1490.3142857142857,1730797.0,0.0384689827865428,65916.18,9511.714285714286,0.5994920634920634,39915.38057142856,26000.79942857143
432,2013-10-12,Chicken Category,245545.0,2.32,1490.3142857142857,1730797.0,0.1418681682485005,569664.3999999999,35077.857142857145,1.256063492063492,308420.1101587302,261244.28984126973
433,2013-10-12,Core QP and QPC,36537.0,3.95,1490.3142857142857,1730797.0,0.0211099279696001,144321.15,5219.571428571428,2.3965079365079363,87561.21047619046,56759.93952380953
434,2013-10-12,Hamburger,20694.0,0.89,1490.3142857142857,1730797.0,0.0119563415004763,18417.66,2956.285714285714,0.534,11050.596000000001,7367.0639999999985
435,2013-10-12,Large Burgers,90777.0,4.02,1490.3142857142857,1730797.0,0.0524480918328377,364923.54,12968.142857142857,2.4187936507936505,219570.8312380952,145352.70876190477
436,2013-10-12,McChicken,85646.0,1.0,1490.3142857142857,1730797.0,0.0494835616193002,85646.0,12235.142857142857,0.6295555555555555,53918.915111111106,31727.084888888894
437,2013-10-12,McDouble,118958.0,1.0,1490.3142857142857,1730797.0,0.0687301861512355,118958.0,16994.0,0.723968253968254,86121.81555555556,32836.18444444444
438,2013-10-12,Total All Day Breakfast Items,351969.0,1.47,1490.3142857142857,1730797.0,0.2033566039229326,517394.43,50281.28571428572,1.0560370370370369,371692.29988888884,145702.13011111115
439,2013-10-12,Total Fries,313461.0,1.39,1490.3142857142857,1730797.0,0.1811078942244526,435710.79,44780.142857142855,0.8779365079365079,275198.8557142857,160511.9342857143
440,2013-10-19,Beef Category,352891.0,1.88,1440.3857142857144,1681618.0,0.2098520591477969,663435.08,50413.0,1.1144761904761904,393288.6173333333,270146.46266666666
441,2013-10-19,Big Mac,35448.0,3.89,1440.3857142857144,1681618.0,0.0210796982430016,137892.72,5064.0,2.343206349206349,83061.97866666666,54830.74133333334
442,2013-10-19,Cheeseburger,64900.0,0.99,1440.3857142857144,1681618.0,0.0385937828924286,64251.0,9271.42857142857,0.5994920634920634,38907.03492063491,25343.965079365087
443,2013-10-19,Chicken Category,237150.0,2.16,1440.3857142857144,1681618.0,0.1410248938819636,512244.00000000006,33878.57142857143,1.256063492063492,297875.45714285714,214368.54285714292
444,2013-10-19,Core QP and QPC,36315.0,3.9,1440.3857142857144,1681618.0,0.0215952731238604,141628.5,5187.857142857143,2.3965079365079363,87029.1857142857,54599.314285714296
445,2013-10-19,Hamburger,19652.0,0.89,1440.3857142857144,1681618.0,0.0116863639661326,17490.28,2807.428571428572,0.534,10494.168000000001,6996.111999999997
446,2013-10-19,Large Burgers,91094.0,4.02,1440.3857142857144,1681618.0,0.054170447747348,366197.88,13013.42857142857,2.4187936507936505,220337.5888253968,145860.29117460322
447,2013-10-19,McChicken,82113.0,1.0,1440.3857142857144,1681618.0,0.0488297580068719,82113.0,11730.42857142857,0.6295555555555555,51694.69533333333,30418.30466666667
448,2013-10-19,McDouble,112927.0,1.0,1440.3857142857144,1681618.0,0.0671537768982016,112927.0,16132.42857142857,0.723968253968254,81755.56301587302,31171.43698412698
449,2013-10-19,Total All Day Breakfast Items,343804.0,1.46,1440.3857142857144,1681618.0,0.2044483348774811,501953.84,49114.857142857145,1.0560370370370369,363069.7574814814,138884.0825185186
450,2013-10-19,Total Fries,305324.0,1.46,1440.3857142857144,1681618.0,0.1815656112149132,445773.04,43617.71428571428,0.8779365079365079,268055.08634920634,177717.95365079364
451,2013-10-26,Beef Category,352798.0,1.82,1410.8650793650793,1670447.0,0.2111997567118262,642092.36,50399.71428571428,1.1144761904761904,393184.971047619,248907.38895238098
452,2013-10-26,Big Mac,34265.0,3.89,1410.8650793650793,1670447.0,0.0205124736073637,133290.85,4895.0,2.343206349206349,80289.96555555555,53000.884444444455
453,2013-10-26,Cheeseburger,66165.0,0.99,1410.8650793650793,1670447.0,0.0396091585066751,65503.35,9452.142857142857,0.5994920634920634,39665.39238095238,25837.957619047622
454,2013-10-26,Chicken Category,236259.0,2.4,1410.8650793650793,1670447.0,0.1414345980447149,567021.6,33751.28571428572,1.256063492063492,296756.30457142857,270265.2954285714
455,2013-10-26,Core QP and QPC,36057.0,3.9,1410.8650793650793,1670447.0,0.0215852403578203,140622.3,5151.0,2.3965079365079363,86410.88666666666,54211.41333333333
456,2013-10-26,Hamburger,19931.0,0.89,1410.8650793650793,1670447.0,0.0119315368880305,17738.59,2847.285714285714,0.534,10643.154,7095.436
457,2013-10-26,Large Burgers,88805.0,3.99,1410.8650793650793,1670447.0,0.0531624170057475,354331.95,12686.42857142857,2.4187936507936505,214800.97015873014,139530.97984126987
458,2013-10-26,McChicken,82141.0,1.0,1410.8650793650793,1670447.0,0.049173065652487,82141.0,11734.42857142857,0.6295555555555555,51712.322888888884,30428.677111111116
459,2013-10-26,McDouble,113307.0,1.0,1410.8650793650793,1670447.0,0.0678303472064662,113307.0,16186.714285714286,0.723968253968254,82030.67095238095,31276.329047619045
460,2013-10-26,Total All Day Breakfast Items,335861.0,1.46,1409.0507936507936,1670447.0,0.2010605544503956,490357.06,47980.142857142855,1.0560370370370369,354681.65529629623,135675.40470370377
461,2013-10-26,Total Fries,304858.0,1.39,1410.8650793650793,1670447.0,0.1825008515684724,423752.62,43551.142857142855,0.8779365079365079,267645.96793650795,156106.65206349205
462,2013-11-02,Beef Category,363137.0,1.75,1413.1873015873016,1715916.0,0.2116286578130864,635489.75,51876.71428571428,1.1144761904761904,404707.54038095236,230782.20961904764
463,2013-11-02,Big Mac,34504.0,3.89,1413.1873015873016,1715916.0,0.0201082104252189,134220.56,4929.142857142857,2.343206349206349,80849.99187301587,53370.56812698413
464,2013-11-02,Cheeseburger,66595.0,0.99,1413.1873015873016,1715916.0,0.0388101748570442,65929.05,9513.57142857143,0.5994920634920634,39923.17396825396,26005.87603174604
465,2013-11-02,Chicken Category,244171.0,2.11,1413.1873015873016,1715916.0,0.1422977581653181,515200.81,34881.57142857143,1.256063492063492,306694.27892063494,208506.53107936506
466,2013-11-02,Core QP and QPC,35745.0,3.9,1413.1873015873016,1715916.0,0.0208314393012245,139405.5,5106.428571428572,2.3965079365079363,85663.17619047618,53742.32380952382
467,2013-11-02,Hamburger,20823.0,0.89,1413.1873015873016,1715916.0,0.0121352094158455,18532.47,2974.714285714286,0.534,11119.482,7412.988000000001
468,2013-11-02,Large Burgers,88203.0,4.04,1413.1873015873016,1715916.0,0.0514028658745533,356340.12,12600.42857142857,2.4187936507936505,213344.85638095235,142995.26361904765
469,2013-11-02,McChicken,86116.0,1.0,1413.1873015873016,1715916.0,0.0501866058711498,86116.0,12302.285714285714,0.6295555555555555,54214.80622222222,31901.19377777778
470,2013-11-02,McDouble,120626.0,1.0,1413.1873015873016,1715916.0,0.0702983129710312,120626.0,17232.285714285714,0.723968253968254,87329.39460317462,33296.605396825384
471,2013-11-02,Total All Day Breakfast Items,344021.0,1.45,1413.1873015873016,1715916.0,0.2004882523386925,498830.45,49145.857142857145,1.0560370370370369,363298.91751851846,135531.53248148155
472,2013-11-02,Total Fries,311975.0,1.43,1413.1873015873016,1715916.0,0.1818125129668352,446124.25,44567.857142857145,0.8779365079365079,273894.24206349207,172230.00793650793
473,2013-11-09,Beef Category,354158.0,1.74,1424.2253968253967,1680993.0,0.2106838041562338,616234.92,50594.0,1.1144761904761904,394700.65866666666,221534.2613333334
474,2013-11-09,Big Mac,31131.0,3.89,1424.2253968253967,1680993.0,0.0185194108482307,121099.59,4447.285714285715,2.343206349206349,72946.35685714285,48153.23314285715
475,2013-11-09,Cheeseburger,62193.0,1.0,1424.2253968253967,1680993.0,0.0369977745296976,62193.0,8884.714285714286,0.5994920634920634,37284.2099047619,24908.790095238102
476,2013-11-09,Chicken Category,248637.0,2.27,1424.2253968253967,1680993.0,0.1479107884446871,564405.99,35519.57142857143,1.256063492063492,312303.8584761905,252102.1315238095
477,2013-11-09,Core QP and QPC,32862.0,3.91,1424.2253968253967,1680993.0,0.019549159336178,128490.42,4694.571428571428,2.3965079365079363,78754.0438095238,49736.37619047619
478,2013-11-09,Hamburger,20453.0,0.89,1424.2253968253967,1680993.0,0.0121672130698938,18203.17,2921.8571428571427,0.534,10921.902,7281.267999999998
479,2013-11-09,Large Burgers,79046.0,4.02,1424.2253968253967,1680993.0,0.0470233962901689,317764.92,11292.285714285714,2.4187936507936505,191195.9629206349,126568.9570793651
480,2013-11-09,McChicken,81470.0,1.0,1424.2253968253967,1680993.0,0.04846540110518,81470.0,11638.57142857143,0.6295555555555555,51289.89111111111,30180.10888888889
481,2013-11-09,McDouble,107662.0,1.1,1424.2253968253967,1680993.0,0.0640466676541782,118428.2,15380.285714285714,0.723968253968254,77943.87015873016,40484.329841269835
482,2013-11-09,Total All Day Breakfast Items,362660.0,1.43,1424.2253968253967,1680993.0,0.2157415289653199,518603.8,51808.57142857143,1.0560370370370369,382982.3918518518,135621.4081481482
483,2013-11-09,Total Fries,300721.0,1.47,1424.2253968253967,1680993.0,0.1788948556002315,442059.87,42960.142857142855,0.8779365079365079,264013.9446031746,178045.92539682542
484,2013-11-16,Beef Category,342805.0,1.8,1374.952380952381,1612625.0,0.2125757693202077,617049.0,48972.142857142855,1.1144761904761904,382048.0104761904,235000.98952380958
485,2013-11-16,Big Mac,28454.0,3.89,1374.952380952381,1612625.0,0.0176445236803348,110686.06,4064.857142857143,2.343206349206349,66673.59346031745,44012.466539682544
486,2013-11-16,Cheeseburger,61485.0,1.0,1374.952380952381,1612625.0,0.0381272769552747,61485.0,8783.57142857143,0.5994920634920634,36859.76952380952,24625.23047619048
487,2013-11-16,Chicken Category,241091.0,2.01,1374.952380952381,1612625.0,0.1495022091310751,484592.91,34441.57142857143,1.256063492063492,302825.6033650794,181767.3066349206
488,2013-11-16,Core QP and QPC,31357.0,3.95,1374.952380952381,1612625.0,0.0194446942097511,123860.15,4479.571428571428,2.3965079365079363,75147.29936507935,48712.850634920644
489,2013-11-16,Hamburger,19976.0,0.89,1374.952380952381,1612625.0,0.0123872568017983,17778.64,2853.714285714286,0.534,10667.184000000001,7111.455999999998
490,2013-11-16,Large Burgers,73198.0,3.98,1374.952380952381,1612625.0,0.0453905898767537,291328.04,10456.857142857143,2.4187936507936505,177050.85765079362,114277.18234920636
491,2013-11-16,McChicken,77063.0,1.0,1374.952380952381,1612625.0,0.0477873033098209,77063.0,11009.0,0.6295555555555555,48515.43977777778,28547.560222222222
492,2013-11-16,McDouble,99722.0,1.19,1374.952380952381,1612625.0,0.0618383071079761,118669.18,14246.0,0.723968253968254,72195.56222222223,46473.61777777776
493,2013-11-16,Total All Day Breakfast Items,344364.0,1.47,1374.952380952381,1612625.0,0.2135425160840245,506215.08,49194.857142857145,1.0560370370370369,363661.13822222216,142553.94177777786
494,2013-11-16,Total Fries,293110.0,1.46,1374.952380952381,1612625.0,0.1817595535229827,427940.6,41872.857142857145,0.8779365079365079,257331.96984126983,170608.63015873014
495,2013-11-23,Beef Category,349891.0,1.86,1390.120634920635,1639226.0,0.2134489082042378,650797.26,49984.42857142857,1.1144761904761904,389945.1887619047,260852.0712380953
496,2013-11-23,Big Mac,28995.0,3.89,1390.120634920635,1639226.0,0.0176882260286257,112790.55,4142.142857142857,2.343206349206349,67941.26809523809,44849.28190476191
497,2013-11-23,Cheeseburger,62892.0,1.0,1390.120634920635,1639226.0,0.0383668877872849,62892.0,8984.57142857143,0.5994920634920634,37703.25485714285,25188.74514285715
498,2013-11-23,Chicken Category,242397.0,2.01,1390.120634920635,1639226.0,0.1478728375465006,487217.97,34628.142857142855,1.256063492063492,304466.0222857143,182751.9477142857
499,2013-11-23,Core QP and QPC,31998.0,3.93,1390.120634920635,1639226.0,0.0195201881863757,125752.14,4571.142857142857,2.3965079365079363,76683.46095238095,49068.67904761905
500,2013-11-23,Hamburger,19826.0,0.89,1390.120634920635,1639226.0,0.0120947325140035,17645.14,2832.285714285714,0.534,10587.084,7058.055999999999
501,2013-11-23,Large Burgers,74208.0,4.04,1390.120634920635,1639226.0,0.0452701457883171,299800.32,10601.142857142857,2.4187936507936505,179493.8392380952,120306.4807619048
502,2013-11-23,McChicken,78315.0,1.0,1390.120634920635,1639226.0,0.0477755965315337,78315.0,11187.857142857143,0.6295555555555555,49303.64333333333,29011.356666666667
503,2013-11-23,McDouble,99738.0,1.19,1390.120634920635,1639226.0,0.0608445693272312,118688.22,14248.285714285714,0.723968253968254,72207.14571428573,46481.074285714276
504,2013-11-23,Total All Day Breakfast Items,353457.0,1.45,1390.120634920635,1639226.0,0.2156243251388155,512512.65,50493.857142857145,1.0560370370370369,373263.68299999996,139248.96700000006
505,2013-11-23,Total Fries,297509.0,1.44,1390.120634920635,1639226.0,0.1814935829470738,428412.96,42501.28571428572,0.8779365079365079,261194.01253968253,167218.9474603175
506,2013-11-30,Beef Category,316593.0,1.83,1185.2619047619048,1477878.0,0.2142213362672697,579365.1900000001,45227.57142857143,1.1144761904761904,352835.36057142855,226529.8294285715
507,2013-11-30,Big Mac,25869.0,3.89,1188.7825396825397,1477878.0,0.0175041512222253,100630.41,3695.571428571429,2.343206349206349,60616.405047619046,40014.00495238096
508,2013-11-30,Cheeseburger,58482.0,1.0,1189.2190476190476,1477878.0,0.0395716019860908,58482.0,8354.57142857143,0.5994920634920634,35059.494857142854,23422.505142857146
509,2013-11-30,Chicken Category,220619.0,2.04,1186.9666666666665,1477878.0,0.1492809284663551,450062.76,31517.0,1.256063492063492,277111.4715555556,172951.28844444442
510,2013-11-30,Core QP and QPC,27660.0,3.93,1189.2190476190476,1477878.0,0.0187160239207837,108703.8,3951.428571428572,2.3965079365079363,66287.40952380952,42416.390476190485
511,2013-11-30,Hamburger,17836.0,0.89,1192.1984126984128,1477878.0,0.0120686551934598,15874.04,2548.0,0.534,9524.424,6349.616
512,2013-11-30,Large Burgers,65356.0,4.02,1186.9666666666665,1477878.0,0.0442228654868669,262731.12,9336.57142857143,2.4187936507936505,158082.67784126982,104648.44215873018
513,2013-11-30,McChicken,72430.0,1.0,1186.9666666666665,1477878.0,0.0490094581555446,72430.0,10347.142857142857,0.6295555555555555,45598.70888888889,26831.29111111111
514,2013-11-30,McDouble,89638.0,1.19,1185.2619047619048,1477878.0,0.0606531797617936,106669.22,12805.42857142857,0.723968253968254,64895.066349206354,41774.15365079365
515,2013-11-30,Total All Day Breakfast Items,311083.0,1.45,1175.2825396825397,1477878.0,0.2104930176915821,451070.35,44440.42857142857,1.0560370370370369,328515.1695925926,122555.1804074074
516,2013-11-30,Total Fries,272312.0,1.45,1186.9666666666665,1477878.0,0.184258781848028,394852.4,38901.71428571428,0.8779365079365079,239072.64634920633,155779.7536507937
517,2013-12-07,Beef Category,363489.0,1.76,1390.4539682539682,1664960.0,0.218316956563521,639740.64,51927.0,1.1144761904761904,405099.83599999995,234640.80400000006
518,2013-12-07,Big Mac,29198.0,3.89,1390.4539682539682,1664960.0,0.0175367576398231,113580.22,4171.142857142857,2.343206349206349,68416.93898412697,45163.28101587303
519,2013-12-07,Cheeseburger,66189.0,1.0,1390.4539682539682,1664960.0,0.0397541082068037,66189.0,9455.57142857143,0.5994920634920634,39679.78019047619,26509.219809523813
520,2013-12-07,Chicken Category,248215.0,2.13,1390.4539682539682,1664960.0,0.1490816596194503,528697.95,35459.28571428572,1.256063492063492,311773.7996825397,216924.15031746024
521,2013-12-07,Core QP and QPC,33232.0,3.99,1390.4539682539682,1664960.0,0.019959638669998,132595.68,4747.428571428572,2.3965079365079363,79640.75174603173,52954.92825396826
522,2013-12-07,Hamburger,20742.0,0.89,1390.4539682539682,1664960.0,0.0124579569479146,18460.38,2963.1428571428573,0.534,11076.228000000001,7384.152
523,2013-12-07,Large Burgers,75618.0,4.0,1390.4539682539682,1664960.0,0.0454173073226984,302472.0,10802.57142857143,2.4187936507936505,182904.33828571427,119567.66171428573
524,2013-12-07,McChicken,82369.0,1.0,1390.4539682539682,1664960.0,0.0494720593888141,82369.0,11767.0,0.6295555555555555,51855.86155555555,30513.13844444445
525,2013-12-07,McDouble,104952.0,1.19,1390.4539682539682,1664960.0,0.0630357486065731,124892.88,14993.142857142857,0.723968253968254,75981.9161904762,48910.963809523804
526,2013-12-07,Total All Day Breakfast Items,328875.0,1.44,1390.4539682539682,1664960.0,0.1975272679223524,473580.0,46982.142857142855,1.0560370370370369,347304.1805555555,126275.8194444445
527,2013-12-07,Total Fries,312081.0,1.47,1390.4539682539682,1664960.0,0.1874405391120507,458759.07,44583.0,0.8779365079365079,273987.30333333334,184771.76666666666
528,2013-12-14,Beef Category,328958.0,1.74,1223.920634920635,1531777.0,0.2147558032272321,572386.92,46994.0,1.1144761904761904,366615.85866666667,205771.06133333337
529,2013-12-14,Big Mac,28579.0,3.89,1223.920634920635,1531777.0,0.0186574155376402,111172.31,4082.714285714286,2.343206349206349,66966.49425396825,44205.815746031745
530,2013-12-14,Cheeseburger,61119.0,1.0,1223.920634920635,1531777.0,0.0399007166186723,61119.0,8731.285714285714,0.5994920634920634,36640.35542857142,24478.64457142858
531,2013-12-14,Chicken Category,225532.0,1.88,1223.920634920635,1531777.0,0.1472355310205075,424000.16,32218.85714285714,1.256063492063492,283282.5114920635,140717.64850793645
532,2013-12-14,Core QP and QPC,32779.0,2.26,1223.920634920635,1531777.0,0.0213993290146019,74080.54,4682.714285714285,2.3965079365079363,78555.13365079364,-4474.593650793642
533,2013-12-14,Hamburger,18387.0,0.89,1223.920634920635,1531777.0,0.0120037055002131,16364.43,2626.714285714286,0.534,9818.658000000001,6545.771999999999
534,2013-12-14,Large Burgers,74129.0,4.04,1223.920634920635,1531777.0,0.0483941200318323,299481.16,10589.857142857143,2.4187936507936505,179302.75453968253,120178.40546031744
535,2013-12-14,McChicken,72401.0,1.0,1223.920634920635,1531777.0,0.0472660184870252,72401.0,10343.0,0.6295555555555555,45580.45177777777,26820.548222222227
536,2013-12-14,McDouble,92981.0,1.19,1223.920634920635,1531777.0,0.0607013945241376,110647.39,13283.0,0.723968253968254,67315.29222222223,43332.09777777777
537,2013-12-14,Total All Day Breakfast Items,312255.0,1.38,1223.920634920635,1531777.0,0.2038514744639722,430911.9,44607.857142857145,1.0560370370370369,329752.845,101159.05500000005
538,2013-12-14,Total Fries,284657.0,1.47,1223.920634920635,1531777.0,0.1858344915741651,418445.79,40665.28571428572,0.8779365079365079,249910.77253968254,168535.01746031744
539,2013-12-21,Beef Category,337520.0,1.83,1254.477777777778,1560715.0,0.2162598552586474,617661.6,48217.142857142855,1.1144761904761904,376158.00380952377,241503.5961904762
540,2013-12-21,Big Mac,28177.0,3.89,1254.477777777778,1560715.0,0.0180539047808216,109608.53,4025.285714285714,2.343206349206349,66024.5253015873,43584.0046984127
541,2013-12-21,Cheeseburger,63930.0,1.0,1254.477777777778,1560715.0,0.0409619949830686,63930.0,9132.857142857143,0.5994920634920634,38325.527619047614,25604.472380952386
542,2013-12-21,Chicken Category,229337.0,1.88,1254.477777777778,1560715.0,0.1469435483095888,431153.56,32762.42857142857,1.256063492063492,288061.8330793651,143091.72692063492
543,2013-12-21,Core QP and QPC,32766.0,3.9,1254.477777777778,1560715.0,0.0209942238012705,127787.4,4680.857142857143,2.3965079365079363,78523.97904761904,49263.420952380955
544,2013-12-21,Hamburger,19523.0,0.89,1254.477777777778,1560715.0,0.0125090102933591,17375.47,2789.0,0.534,10425.282000000001,6950.188
545,2013-12-21,Large Burgers,73959.0,4.02,1254.477777777778,1560715.0,0.047387895932313,297315.18,10565.57142857143,2.4187936507936505,178891.5596190476,118423.6203809524
546,2013-12-21,McChicken,74590.0,1.0,1254.477777777778,1560715.0,0.0477921978067744,74590.0,10655.714285714286,0.6295555555555555,46958.54888888889,27631.451111111113
547,2013-12-21,McDouble,95470.0,1.19,1254.477777777778,1560715.0,0.0611706813864158,113609.3,13638.57142857143,0.723968253968254,69117.24920634921,44492.05079365079
548,2013-12-21,Total All Day Breakfast Items,309201.0,1.42,1254.477777777778,1560715.0,0.1981149665377727,439065.42,44171.57142857143,1.0560370370370369,326527.70788888884,112537.71211111115
549,2013-12-21,Total Fries,296242.0,1.45,1254.477777777778,1560715.0,0.1898117209099675,429550.9,42320.28571428572,0.8779365079365079,260081.66698412696,169469.23301587306
550,2013-12-28,Beef Category,303698.0,1.82,1124.0555555555557,1395124.0,0.2176853096929018,552730.36,43385.42857142857,1.1144761904761904,338464.1900952381,214266.1699047619
551,2013-12-28,Big Mac,25531.0,3.89,1124.0555555555557,1395124.0,0.0183001654333234,99315.59,3647.285714285714,2.343206349206349,59824.4013015873,39491.1886984127
552,2013-12-28,Cheeseburger,59722.0,1.0,1124.0555555555557,1395124.0,0.0428076644083249,59722.0,8531.714285714286,0.5994920634920634,35802.86501587301,23919.13498412699
553,2013-12-28,Chicken Category,211142.0,1.93,1124.0555555555557,1395124.0,0.1513428197063487,407504.06,30163.14285714286,1.256063492063492,265207.75784126983,142296.30215873016
554,2013-12-28,Core QP and QPC,28680.0,3.9,1124.0555555555557,1395124.0,0.0205573124682823,111852.0,4097.142857142857,2.3965079365079363,68731.8476190476,43120.15238095239
555,2013-12-28,Hamburger,17540.0,0.89,1124.0555555555557,1395124.0,0.0125723591594725,15610.6,2505.714285714286,0.534,9366.36,6244.24
556,2013-12-28,Large Burgers,65536.0,4.01,1124.0555555555557,1395124.0,0.0469750359107864,262799.36,9362.285714285714,2.4187936507936505,158518.06069841268,104281.2993015873
557,2013-12-28,McChicken,68800.0,1.0,1124.0555555555557,1395124.0,0.0493146128946244,68800.0,9828.57142857143,0.6295555555555555,43313.42222222222,25486.577777777777
558,2013-12-28,McDouble,86578.0,1.19,1124.0555555555557,1395124.0,0.0620575662091685,103027.82,12368.285714285714,0.723968253968254,62679.723492063495,40348.09650793651
559,2013-12-28,Total All Day Breakfast Items,257592.0,1.46,1124.0555555555557,1395124.0,0.1846373512318618,376084.32,36798.857142857145,1.0560370370370369,272026.6924444444,104057.6275555556
560,2013-12-28,Total Fries,270305.0,1.47,1124.0555555555557,1395124.0,0.1937498028849048,397348.35,38615.0,0.8779365079365079,237310.62777777776,160037.72222222222
561,2014-01-04,Beef Category,316407.0,1.76,1074.6222222222225,1460560.0,0.2166340307827134,556876.32,45201.0,1.1144761904761904,352628.06799999997,204248.25199999998
562,2014-01-04,Big Mac,26112.0,3.89,1074.6222222222225,1460560.0,0.0178780741633346,101575.68,3730.285714285714,2.343206349206349,61185.804190476185,40389.87580952381
563,2014-01-04,Cheeseburger,61676.0,1.0,1074.6222222222225,1460560.0,0.0422276387139179,61676.0,8810.857142857143,0.5994920634920634,36974.272507936505,24701.727492063495
564,2014-01-04,Chicken Category,227918.0,2.06,1074.6222222222225,1460560.0,0.1560483650106808,469511.08,32559.714285714286,1.256063492063492,286279.478984127,183231.60101587302
565,2014-01-04,Core QP and QPC,28033.0,3.97,1074.6222222222225,1460560.0,0.0191933231089445,111291.01,4004.714285714286,2.3965079365079363,67181.30698412698,44109.70301587302
566,2014-01-04,Hamburger,17992.0,0.89,1074.6222222222225,1460560.0,0.0123185627430574,16012.88,2570.285714285714,0.534,9607.728000000001,6405.151999999998
567,2014-01-04,Large Burgers,64789.0,3.94,1074.6222222222225,1460560.0,0.0443590129813222,255268.66,9255.57142857143,2.4187936507936505,156711.2218412698,98557.43815873019
568,2014-01-04,McChicken,74525.0,1.0,1074.6222222222225,1460560.0,0.0510249493345018,74525.0,10646.42857142857,0.6295555555555555,46917.62777777778,27607.37222222222
569,2014-01-04,McDouble,93569.0,1.19,1074.6222222222225,1460560.0,0.0640637837541764,111347.11,13367.0,0.723968253968254,67740.98555555556,43606.124444444446
570,2014-01-04,Total All Day Breakfast Items,269740.0,1.48,1074.6222222222225,1460560.0,0.1846825875006846,399215.2,38534.28571428572,1.0560370370370369,284855.43037037033,114359.76962962968
571,2014-01-04,Total Fries,279799.0,1.46,1074.6222222222225,1460560.0,0.1915696719066659,408506.54,39971.28571428572,0.8779365079365079,245645.756984127,162860.783015873
572,2014-01-11,Beef Category,276994.0,1.75,1009.1015873015872,1292943.0,0.2142352756463355,484739.5,39570.57142857143,1.1144761904761904,308703.2179047619,176036.2820952381
573,2014-01-11,Big Mac,23431.0,3.89,1009.1015873015872,1292943.0,0.0181222219386314,91146.59,3347.285714285714,2.343206349206349,54903.66796825396,36242.922031746035
574,2014-01-11,Cheeseburger,50970.0,1.0,1009.1015873015872,1292943.0,0.0394216914434743,50970.0,7281.428571428572,0.5994920634920634,30556.11047619047,20413.88952380953
575,2014-01-11,Chicken Category,196310.0,2.06,1009.1015873015872,1292943.0,0.1518319059695593,404398.6,28044.285714285717,1.256063492063492,246577.82412698414,157820.77587301584
576,2014-01-11,Core QP and QPC,26167.0,3.97,1009.1015873015872,1292943.0,0.0202383245046378,103882.99,3738.142857142857,2.3965079365079363,62709.423174603166,41173.56682539684
577,2014-01-11,Hamburger,15144.0,0.89,1009.1015873015872,1292943.0,0.0117128133258774,13478.16,2163.428571428572,0.534,8086.896000000001,5391.263999999999
578,2014-01-11,Large Burgers,59357.0,4.02,1009.1015873015872,1292943.0,0.0459084429862724,238615.14,8479.57142857143,2.4187936507936505,143572.3347301587,95042.80526984131
579,2014-01-11,McChicken,63986.0,1.0,1009.1015873015872,1292943.0,0.0494886472180134,63986.0,9140.857142857143,0.6295555555555555,40282.741777777774,23703.258222222226
580,2014-01-11,McDouble,81046.0,1.19,1009.1015873015872,1292943.0,0.0626833510835357,96444.74,11578.0,0.723968253968254,58674.73111111112,37770.008888888886
581,2014-01-11,Total All Day Breakfast Items,260283.0,1.43,1009.1015873015872,1292943.0,0.2013104986066671,372204.69,37183.28571428572,1.0560370370370369,274868.48811111104,97336.20188888896
582,2014-01-11,Total Fries,239255.0,1.49,1009.1015873015872,1292943.0,0.1850468272769952,356489.95,34179.28571428572,0.8779365079365079,210050.6992063492,146439.2507936508
583,2014-01-18,Beef Category,296857.0,1.78,1183.4,1409064.0,0.2106767329234158,528405.46,42408.142857142855,1.1144761904761904,330840.05847619043,197565.40152380953
